whntc,,无喙囊薹草,Carex davidii,,Latin 61209
lltc,,落鳞薹草,Carex deciduisquama,,Latin 61209
njtc,,年佳薹草,Carex delavayi,,Latin 61209
lstc,,流苏薹草,Carex densefimbriata,,Latin 61209
cmlstc,,粗毛流苏薹草,Carex densefimbriata var. hirsuta,,Latin 61209
mctc,,密丛薹草,Carex densicaespitosa,,Latin 61209
dqtc,,德钦薹草,Carex deqinensis,,Latin 61209
yztc,,圆锥薹草,Carex diandra,,Latin 61209
xstc,,小穗薹草,Carex dichroa,,Latin 61209
cxtc,,朝鲜薹草,Carex dickinsii,,Latin 61209
ljtc,,丽江薹草,Carex dielsiana,,Latin 61209
exltc,,二形鳞苔草,Carex dimorpholepis,,Latin 61209
qltc,,秦岭薹草,Carex diplodon,,Latin 61209
zgtc,,皱果薹草,Carex dispalata,,Latin 61209
eztc,,二籽薹草,Carex disperma,,Latin 61209
jhtc,,景洪薹草,Carex doisutepensis,,Latin 61209
cstc,,长穗薹草,Carex dolichostachya,,Latin 61209
alsszt,,阿里山宿柱薹,Carex dolichostachya subsp. trichosperma,,Latin 61209
qc,,签草,Carex doniana,,Latin 61209
lhtc,,镰喙薹草,Carex drepanorhyncha,,Latin 61209
yltc,,野笠薹草,Carex drymophila,,Latin 61209
hstc,,黑水薹草,Carex drymophila var. abbreviata,,Latin 61209
cc,,寸草,Carex duriuscula,,Latin 61209
bytc,,白颖薹草,Carex duriuscula subsp. rigescens,,Latin 61209
xytc,,细叶薹草,Carex duriuscula subsp. stenophylloides,,Latin 61209
xscc,,细穗寸草,Carex duriuscula var. tenuispica,,Latin 61209
sytc,,三阳薹草,Carex duvaliana,,Latin 61209
wmtc,,无芒薹草,Carex earistata,,Latin 61209
lbtc,,类稗薹草,Carex echinochloaeformis,,Latin 61209
sntc,,少囊薹草,Carex egena,,Latin 61209
xstc,,蟋蟀薹草,Carex eleusinoides,,Latin 61209
xytc,,显异薹草,Carex eminens,,Latin 61209
xytc,,显异薹草,Carex emineus,,Latin 61209
wmtc,,无脉薹草,Carex enervis,,Latin 61209
cxbtc,,川西北薹草,Carex enervis subsp. chuanxibeiensis,,Latin 61209
jytc,,箭叶薹草,Carex ensifolia,,Latin 61209
eetc,,二峨薹草,Carex ereica,,Latin 61209
lstc,,离穗薹草,Carex eremopyroides,,Latin 61209
mytc,,毛叶薹草,Carex eriophylla,,Latin 61209
hqtc,,红鞘薹草,Carex erythrobasis,,Latin 61209
cdtc,,川东薹草,Carex fargesii,,Latin 61209
cstc,,簇穗薹草,Carex fastigiata,,Latin 61209
nytc,,南亚薹草,Carex fedia,,Latin 61209
fhstc,,凤凰山薹草,Carex fenghuangshanica,,Latin 61209
nytc,,南亚薹草,Carex fidia,,Latin 61209
sgtc,,丝秆薹草,Carex filamentosa,,Latin 61209
jztc,,蕨状薹草,Carex filicina,,Latin 61209
sgtc,,丝梗薹草,Carex filipedunculata,,Latin 61209
rbsbtc,,日本丝柄薹草,Carex filipes,,Latin 61209
sbtc,,丝柄薹草,Carex filipes var. sparsinux,,Latin 61209
lltc,,亮绿薹草,Carex finitima,,Latin 61209
dylltc,,短叶亮绿薹草,Carex finitima var. attenuata,,Latin 61209
xstc,,溪生薹草,Carex fluviatilis,,Latin 61209
cktc,,穿孔薹草,Carex foraminata,,Latin 61209
ncktc,,拟穿孔薹草,Carex foraminatiformis,,Latin 61209
xstc,,溪水薹草,Carex forficula,,Latin 61209
cntc,,糙囊薹草,Carex forficula var. scabrida,,Latin 61209
ncktc,,拟穿孔薹草,Carex forminatiformis,,Latin 61209
chtc,,刺喙薹草,Carex forrestii,,Latin 61209
cstc,,茶色薹草,Carex fulvo-rubescens,,Latin 61209
cgtc,,长梗薹草,Carex fulvo-rubescens subsp. longistipes,,Latin 61209
fhstc,,凤凰山薹草,Carex funghuangshanica,,Latin 61209
fntc,,富宁薹草,Carex funingensis,,Latin 61209
glgstc,,高黎贡山薹草,Carex gaoligongshanensis,,Latin 61209
qztc,,亲族薹草,Carex gentilis,,Latin 61209
kyqztc,,宽叶亲族薹草,Carex gentilis var. intermedia,,Latin 61209
dgqztc,,大果亲族薹草,Carex gentilis var. macrocarpa,,Latin 61209
dhqztc,,短喙亲族薹草,Carex gentilis var. nakaharai,,Latin 61209
qltc,,穹隆薹草,Carex gibba,,Latin 61209
lytc,,涝峪薹草,Carex giraldiana,,Latin 61209
ldtc,,辽东薹草,Carex glabrescens,,Latin 61209
mztc,,米柱薹草,Carex glaucaeformis,,Latin 61209
qztc,,球柱薹草,Carex globistylosa,,Latin 61209
yztc,,玉簪薹草,Carex globularis,,Latin 61209
cgtc,,长梗薹草,Carex glossostigma,,Latin 61209
cmtc,,长芒薹草,Carex gmelinii,,Latin 61209
ggtc,,贡嘎薹草,Carex gonggaensis,,Latin 61209
gstc,,贡山薹草,Carex gongshanensis,,Latin 61209
cctc,,叉齿薹草,Carex gotoi,,Latin 61209
lgtc,,菱果薹草,Carex grallatoria,,Latin 61209
yxlgt,,异型菱果薹,Carex grallatoria subsp. heteroclita,,Latin 61209
hgtc,,禾秆薹草,Carex graminiculmis,,Latin 61209
dstc,,大舌薹草,Carex grandiligulata,,Latin 61209
yztc,,异株薹草,Carex gynocrates,,Latin 61209
hztc,,红嘴薹草,Carex haematostoma,,Latin 61209
dytc,,点叶薹草,Carex hancockiana,,Latin 61209
smntc,,双脉囊薹草,Carex handelii,,Latin 61209
cntc,,长囊薹草,Carex harlandii,,Latin 61209
hstc,,哈氏薹草,Carex harrysmithii,,Latin 61209
jytc,,戟叶薹草,Carex hastata,,Latin 61209
cytc,,长叶薹草,Carex hattoriana,,Latin 61209
sgtc,,疏果薹草,Carex hebecarpa,,Latin 61209
hstc,,亨氏薹草,Carex henryi,,Latin 61209
hstc,,和硕薹草,Carex heshuonensis,,Latin 61209
yltc,,异鳞薹草,Carex heterolepis,,Latin 61209
ystc,,异穗薹草,Carex heterostachya,,Latin 61209
catc,,长安薹草,Carex heudesii,,Latin 61209
ymtc,,硬毛薹草,Carex hirtella,,Latin 61209
lstc,,流石薹草,Carex hirtelloides,,Latin 61209
mmtc,,密毛薹草,Carex hirticaulis,,Latin 61209
cmntc,,糙毛囊薹草,Carex hirtiutriculata,,Latin 61209
hytc,,红原薹草,Carex hongyuanensis,,Latin 61209
hstc,,华山薹草,Carex huashanica,,Latin 61209
stc,,湿薹草,Carex humida,,Latin 61209
datc,,低矮薹草,Carex humilis,,Latin 61209
cttc,,雏田薹草,Carex humilis var. scirrobasis,,Latin 61209
hlstc,,火炉山薹草,Carex huolushanensis,,Latin 61209
lntc,,绿囊薹草,Carex hypochlora,,Latin 61209
mj,,马菅,Carex idzuroei,,Latin 61209
mntc,,毛囊薹草,Carex inanis,,Latin 61209
ydtc,,印度薹草,Carex indica,,Latin 61209
ydxtc,,印度型薹草,Carex indicaeformis,,Latin 61209
yntc,,隐匿薹草,Carex infossa,,Latin 61209
xstc,,显穗薹草,Carex infossa var. extensa,,Latin 61209
dstc,,淡色薹草,Carex infuscata,,Latin 61209
gsdstc,,高山淡色薹草,Carex infuscata var. gracilenta,,Latin 61209
gytc,,秆叶薹草,Carex insignis,,Latin 61209
xstc,,狭穗薹草,Carex ischnostachya,,Latin 61209
wsbtc,,无穗柄薹草,Carex ivanoviae,,Latin 61209
yltc,,鸭绿薹草,Carex jaluensis,,Latin 61209
rbtc,,日本薹草,Carex japonica,,Latin 61209
jdtc,,胶东薹草,Carex jiaodongensis,,Latin 61209
jfstc,,金佛山薹草,Carex jinfoshanensis,,Latin 61209
jxstc,,九仙山薹草,Carex jiuxianshanensis,,Latin 61209
jztc,,季庄薹草,Carex jizhuangensis,,Latin 61209
gstc,,甘肃薹草,Carex kansuensis,,Latin 61209
gstc,,高氏薹草,Carex kaoi,,Latin 61209
kltc,,卡郎薹草,Carex karlongensis,,Latin 61209
xltc,,小粒薹草,Carex karoi,,Latin 61209
jstc,,江苏薹草,Carex kiangsuensis,,Latin 61209
xmtc,,显脉薹草,Carex kirganica,,Latin 61209
jltc,,吉林薹草,Carex kirinensis,,Latin 61209
sc,,筛草,Carex kobomugi,,Latin 61209
hntc,,黄囊薹草,Carex korshinskyi,,Latin 61209
gctc,,古城薹草,Carex kuchenensis,,Latin 61209
gctc,,古城薹草,Carex kuchunensis,,Latin 61209
zytc,,棕叶薹草,Carex kucyniakii,,Latin 61209
gxtc,,广西薹草,Carex kwangsiensis,,Latin 61209
gtstc,,光头山薹草,Carex kwangtoushanica,,Latin 61209
eltc,,二裂薹草,Carex lachenalii,,Latin 61209
mltc,,明亮薹草,Carex laeta,,Latin 61209
jjztc,,假尖嘴薹草,Carex laevissima,,Latin 61209
lctc,,澜沧薹草,Carex lancangensis,,Latin 61209
dpztc,,大披针薹草,Carex lanceolata,,Latin 61209
shdpztc,,少花大披针薹草,Carex lanceolata var. laxa,,Latin 61209
ybtc,,亚柄薹草,Carex lanceolata var. subpediformis,,Latin 61209
pztc,,披针薹草,Carex lancifolia,,Latin 61209
pzltc,,披针鳞薹草,Carex lancisquamata,,Latin 61209
lystc,,落叶松薹草,Carex laricetorum,,Latin 61209
mtc,,毛薹草,Carex lasiocarpa,,Latin 61209
whtc,,弯喙薹草,Carex laticeps,,Latin 61209
kltc,,宽鳞薹草,Carex latisquamea,,Latin 61209
xhtc,,稀花薹草,Carex laxa,,Latin 61209
bstc,,棒穗薹草,Carex ledebouriana,,Latin 61209
pntc,,膨囊薹草,Carex lehmanii,,Latin 61209
jztc,,尖嘴薹草,Carex leiorhyncha,,Latin 61209
lctc,,连城薹草,Carex lienchengensis,,Latin 61209
xgtc,,香港薹草,Carex ligata,,Latin 61209
sytc,,舌叶薹草,Carex ligulata,,Latin 61209
sstc,,湿生薹草,Carex limosa,,Latin 61209
xgntc,,小果囊薹草,Carex limprichtiana,,Latin 61209
lstc,,林氏薹草,Carex lingii,,Latin 61209
lstc,,刘氏薹草,Carex liouana,,Latin 61209
lqtc,,立卿薹草,Carex liqingii,,Latin 61209
eztc,,二柱薹草,Carex lithophila,,Latin 61209
jhtc,,坚喙薹草,Carex litorhyncha,,Latin 61209
tztc,,台中薹草,Carex liui,,Latin 61209
jstc,,间穗薹草,Carex loliacea,,Latin 61209
cztc,,长嘴薹草,Carex longerostrata,,Latin 61209
cwtc,,城弯薹草,Carex longerostrata var. hoi,,Latin 61209
xstc,,细穗薹草,Carex longerostrata var. pallida,,Latin 61209
csbtc,,长穗柄薹草,Carex longipes,,Latin 61209
dsbtc,,短穗柄薹草,Carex longipes var. sessilis,,Latin 61209
cmhstc,,长密花穗薹草,Carex longispiculata,,Latin 61209
lpltc,,龙盘拉薹草,Carex longpanlaensis,,Latin 61209
lstc,,龙胜薹草,Carex longshengensis,,Latin 61209
lqstc,,陇栖山薹草,Carex longxishanensis,,Latin 61209
cktc,,城口薹草,Carex luctuosa,,Latin 61209
lstc,,芦山薹草,Carex lushanensis,,Latin 61209
lgtc,,卵果薹草,Carex maackii,,Latin 61209
hplgtc,,和平菱果薹草,Carex macrandrolepis,,Latin 61209
dxtc,,大雄薹草,Carex macrosandra,,Latin 61209
bdgtc,,斑点果薹草,Carex maculata,,Latin 61209
dgntc,,大果囊薹草,Carex magnoutriculata,,Latin 61209
mytc,,牧野薹草,Carex makinoensis,,Latin 61209
mktc,,马库薹草,Carex makuensis,,Latin 61209
wbtc,,弯柄薹草,Carex manca,,Latin 61209
jhtc,,九华薹草,Carex manca subsp. jiuhaensis,,Latin 61209
jhtc,,九华薹草,Carex manca subsp. jiuhuaensis,,Latin 61209
mjtc,,梦佳薹草,Carex manca subsp. takasagoana,,Latin 61209
dytc,,短叶薹草,Carex manca subsp. wichurai,,Latin 61209
extc,,鄂西薹草,Carex mancaeformis,,Latin 61209
mestc,,帽儿山薹草,Carex maorshanica,,Latin 61209
mqtc,,玛曲薹草,Carex maquensis,,Latin 61209
tqtc,,套鞘薹草,Carex maubertiana,,Latin 61209
rttc,,乳突薹草,Carex maximowiczii,,Latin 61209
mxtc,,眉县薹草,Carex meihsienica,,Latin 61209
hhtc,,黑花薹草,Carex melanantha,,Latin 61209
hltc,,黑鳞薹草,Carex melanocephala,,Latin 61209
amtc,,凹脉薹草,Carex melanostachya,,Latin 61209
nhtc,,扭喙薹草,Carex melinacra,,Latin 61209
cntc,,昌宁薹草,Carex melinacra var. changning,,Latin 61209
cntc,,昌宁薹草,Carex melinacra var. changningensis,,Latin 61209
xgtc,,锈果薹草,Carex metallica,,Latin 61209
wlc,,乌拉草,Carex meyeriana,,Latin 61209
hjtc,,滑茎薹草,Carex micrantha,,Latin 61209
jbtc,,尖苞薹草,Carex microglochin,,Latin 61209
gqtc,,高鞘薹草,Carex middendorffii,,Latin 61209
agtc,,矮杆薹草,Carex minuticulmis,,Latin 61209
mxtc,,岷县薹草,Carex minxianensis,,Latin 61209
hmtc,,灰帽薹草,Carex mitrata,,Latin 61209
jmhmtc,,具芒灰帽薹草,Carex mitrata var. aristata,,Latin 61209
rytc,,柔叶薹草,Carex miyabei,,Latin 61209
mgtc,,毛果薹草,Carex miyabei var. maopengensis,,Latin 61209
rgtc,,柔果薹草,Carex mollicula,,Latin 61209
btc,,柄薹草,Carex mollissima,,Latin 61209
zytc,,窄叶薹草,Carex montis-everestii,,Latin 61209
wtstc,,五台山薹草,Carex montis-wutaii,,Latin 61209
qztc,,青藏薹草,Carex moorcroftii,,Latin 61209
sstc,,森氏薹草,Carex morii,,Latin 61209
dxtc,,滇西薹草,Carex mosoynensis,,Latin 61209
mttc,,墨脱薹草,Carex motuoensis,,Latin 61209
bxtc,,宝兴薹草,Carex moupinensis,,Latin 61209
ldjtc,,类短尖薹草,Carex mucronatiformis,,Latin 61209
mltc,,木里薹草,Carex muliensis,,Latin 61209
xltc,,秀丽薹草,Carex munda,,Latin 61209
swtc,,鼠尾薹草,Carex myosurus,,Latin 61209
rntc,,日南薹草,Carex nachiana,,Latin 61209
dltc,,钝鳞薹草,Carex nakaoana,,Latin 61209
nctc,,南川薹草,Carex nanchuanensis,,Latin 61209
tstc,,条穗薹草,Carex nemostachys,,Latin 61209
sztc,,双柱薹草,Carex neodigyna,,Latin 61209
xdstc,,新多穗薹草,Carex neopolycephala,,Latin 61209
jxtc,,简序薹草,Carex neopolycephala var. simplex,,Latin 61209
jxtc,,简序薹草,Carex neopolycephata var. simplex,,Latin 61209
jztc,,截嘴薹草,Carex nervata,,Latin 61209
ygtc,,翼果薹草,Carex neurocarpa,,Latin 61209
lgtc,,亮果薹草,Carex nitidiutriculata,,Latin 61209
xmlytc,,喜马拉雅薹草,Carex nivalis,,Latin 61209
ywtc,,云雾薹草,Carex nubigena,,Latin 61209
hhmtc,,褐红脉薹草,Carex nubigena subsp. albata,,Latin 61209
jssxtc,,聚生穗序薹草,Carex nubigena subsp. pseudo-arenicola,,Latin 61209
hwtc,,横纹薹草,Carex nugata,,Latin 61209
dlltc,,倒卵鳞薹草,Carex obovatosquamata,,Latin 61209
astc,,暗色薹草,Carex obscura,,Latin 61209
cntc,,刺囊薹草,Carex obscura var. brachycarpa,,Latin 61209
hzltc,,褐紫鳞薹草,Carex obscuriceps,,Latin 61209
btc,,北薹草,Carex obtusata,,Latin 61209
zhtc,,肿喙薹草,Carex oedorrhampha,,Latin 61209
sstc,,少穗薹草,Carex oligostachya,,Latin 61209
llgtc,,榄绿果薹草,Carex olivacea,,Latin 61209
emtc,,峨眉薹草,Carex omeiensis,,Latin 61209
xstc,,星穗薹草,Carex omiana,,Latin 61209
zytc,,针叶薹草,Carex onoei,,Latin 61209
yjgtc,,圆坚果薹草,Carex orbicularinucis,,Latin 61209
yntc,,圆囊薹草,Carex orbicularis,,Latin 61209
zstc,,直穗薹草,Carex orthostachys,,Latin 61209
yltc,,鹞落薹草,Carex otaruensis,,Latin 61209
jktc,,捷克薹草,Carex otruba,,Latin 61209
lstc,,卵穗薹草,Carex ovatispiculata,,Latin 61209
jytc,,尖叶薹草,Carex oxyphylla,,Latin 61209
lmtc,,肋脉薹草,Carex pachyneura,,Latin 61209
yntc,,疣囊薹草,Carex pallida,,Latin 61209
xyyntc,,狭叶疣囊薹草,Carex pallida var. angustifolia,,Latin 61209
pmetc,,帕米尔薹草,Carex pamirensis,,Latin 61209
lxtc,,陇县薹草,Carex paracuraica,,Latin 61209
xtc,,小薹草,Carex parva,,Latin 61209
dbtc,,短苞薹草,Carex paxii,,Latin 61209
bztc,,柄状薹草,Carex pediformis,,Latin 61209
ztc,,柞薹草,Carex pediformis var. pedunculata,,Latin 61209
btstc,,白头山薹草,Carex peiktusani,,Latin 61209
sytc,,扇叶薹草,Carex peliosanthifolia,,Latin 61209
pltc,,霹雳薹草,Carex perakensis,,Latin 61209
xxtc,,纤细薹草,Carex pergracilis,,Latin 61209
jztc,,镜子薹草,Carex phacota,,Latin 61209
mbytc,,密苞叶薹草,Carex phyllocephala,,Latin 61209
ngtc,,囊果薹草,Carex physodes,,Latin 61209
mytc,,毛缘薹草,Carex pilosa,,Latin 61209
cmytc,,刺毛缘薹草,Carex Pilosa var. auriculata,,Latin 61209
wdxtc,,豌豆形薹草,Carex pisiformis,,Latin 61209
bgtc,,扁杆薹草,Carex planiculmis,,Latin 61209
bjtc,,扁茎薹草,Carex planiscapa,,Latin 61209
sltc,,双辽薹草,Carex platysperma,,Latin 61209
shjtc,,松花江薹草,Carex platysperma var. sungareensis,,Latin 61209
bltc,,杯鳞薹草,Carex poculisquama,,Latin 61209
jddttc,,简单多头苔草,Carex polycephala var. simplex,,Latin 61209
dxtc,,多雄薹草,Carex polymascula,,Latin 61209
lbstc,,类白穗薹草,Carex polyschoenoides,,Latin 61209
sstc,,沙生薹草,Carex praeclara,,Latin 61209
zztc,,帚状薹草,Carex praelonga,,Latin 61209
yctc,,延长薹草,Carex prolongata,,Latin 61209
fbtc,,粉被薹草,Carex pruinosa,,Latin 61209
hztc,,红棕薹草,Carex przewalski,,Latin 61209
sstc,,似莎薹草,Carex psendo-cyperus,,Latin 61209
jcztc,,假长嘴薹草,Carex psendo-longerostrata,,Latin 61209
pftc,,漂筏薹草,Carex pseudo-curaica,,Latin 61209
sstc,,似莎薹草,Carex pseudo-cyperus,,Latin 61209
szgtc,,似皱果薹草,Carex pseudo-dispalata,,Latin 61209
wwtc,,无味薹草,Carex pseudofoetida,,Latin 61209
jatc,,假矮薹草,Carex pseudohumilis,,Latin 61209
mlstc,,弥勒山薹草,Carex pseudolaticeps,,Latin 61209
mlstc,,弥勒山薹草,Carex pseudo-laticeps,,Latin 61209
xdtc,,锈点薹草,Carex pseudo-ligulata,,Latin 61209
jcztc,,假长嘴薹草,Carex pseudo-longerostrata,,Latin 61209
jtxtc,,假头序薹草,Carex pseudo-phyllocephala,,Latin 61209
gstc,,高山薹草,Carex pseudo-supina,,Latin 61209
hltc,,黄绿薹草,Carex psychrophila,,Latin 61209
cjtc,,翅茎薹草,Carex pterocaulos,,Latin 61209
astc,,矮生薹草,Carex pumila,,Latin 61209
tlgtc,,太鲁阁薹草,Carex purprureotincta,,Latin 61209
zltc,,紫鳞薹草,Carex purpureosquamata,,Latin 61209
zltc,,紫鳞薹草,Carex purpureo-squamata,,Latin 61209
tlgtc,,太鲁阁薹草,Carex purpureotincta,,Latin 61209
zhqtc,,紫红鞘薹草,Carex purpureovagina,,Latin 61209
pttc,,普陀薹草,Carex putuoensis,,Latin 61209
mstc,,密穗薹草,Carex pycnostachya,,Latin 61209
qdtc,,青岛薹草,Carex qingdaoensis,,Latin 61209
qhtc,,青海薹草,Carex qinghaiensis,,Latin 61209
qytc,,青阳薹草,Carex qingyangensis,,Latin 61209
qytc,,齐云薹草,Carex qiyunensis,,Latin 61209
shtc,,四花薹草,Carex quadriflora,,Latin 61209
zntc,,Carex,raddei,,Latin 61209
ghtc,,根花薹草,Carex radiciflora,,Latin 61209
xgjtc,,细根茎薹草,Carex radicina,,Latin 61209
httc,,红头薹草,Carex rafflesiana,,Latin 61209
sytc,,松叶薹草,Carex rara,,Latin 61209
cgtc,,垂果薹草,Carex recurvisaccus,,Latin 61209
sytc,,丝引薹草,Carex remotiuscula,,Latin 61209
zjtc,,走茎薹草,Carex reptabunda,,Latin 61209
fzgtc,,反折果薹草,Carex retrofracta,,Latin 61209
gztc,,根足薹草,Carex rhizopoda,,Latin 61209
cjtc,,长颈薹草,Carex rhynchophora,,Latin 61209
dstc,,大穗薹草,Carex rhynchophysa,,Latin 61209
rdtc,,日东薹草,Carex ridongensis,,Latin 61209
zstc,,泽生薹草,Carex riparia,,Latin 61209
sdtc,,书带薹草,Carex rochebruni,,Latin 61209
gssxtc,,高山穗序薹草,Carex rochebruni subsp. remotispicula,,Latin 61209
pftc,,匍匐薹草,Carex rochebruni subsp. reptans,,Latin 61209
hztc,,灰株薹草,Carex rostrata,,Latin 61209
dntc,,点囊薹草,Carex rubro-brunnea,,Latin 61209
dbtc,,短苞薹草,Carex rubro-brunnea var. brevibracteata,,Latin 61209
dltc,,大理薹草,Carex rubro-brunnea var. taliensis,,Latin 61209
cmtc,,粗脉薹草,Carex rugulosa,,Latin 61209
mltc,,美丽薹草,Carex sadoensis,,Latin 61209
sgtc,,萨嘎薹草,Carex sagaensis,,Latin 61209
zbtc,,藏北薹草,Carex satakeana,,Latin 61209
sdtc,,砂地薹草,Carex satsumensis,,Latin 61209
ystc,,岩生薹草,Carex saxicola,,Latin 61209
cytc,,糙叶薹草,Carex scabrifolia,,Latin 61209
chtc,,糙喙薹草,Carex scabrirostris,,Latin 61209
httc,,花莛薹草,Carex scaposa,,Latin 61209
cxtc,,长雄薹草,Carex scaposa var. dolicostachya,,Latin 61209
cyhttc,,糙叶花莛薹草,Carex scaposa var. hirsuta,,Latin 61209
lntc,,瘤囊薹草,Carex schmidtii,,Latin 61209
cdtc,,川滇薹草,Carex schneideri,,Latin 61209
ygtc,,硬果薹草,Carex sclerocarpa,,Latin 61209
wgtc,,蜈蚣薹草,Carex scolopendriformis,,Latin 61209
jjtcz,,急尖薹草组,Carex Sect. Acutae,,Latin 61209
bltcz,,白鳞薹草组,Carex Sect. Albae,,Latin 61209
yntcz,,异囊薹草组,Carex Sect. Anomalae,,Latin 61209
hstcz,,黑穗薹草组,Carex Sect. Atratae,,Latin 61209
jgtcz,,浆果薹草组,Carex Sect. Baccantes,,Latin 61209
bstcz,,白山薹草组,Carex Sect. Canescentes,,Latin 61209
xgtcz,,细秆薹草组,Carex Sect. Capillares,,Latin 61209
tstcz,,头穗薹草组,Carex Sect. Capituligerae,,Latin 61209
mhtcz,,密花薹草组,Carex Sect. Confertiflorae,,Latin 61209
ystcz,,隐穗薹草组,Carex Sect. Cryptostachyae,,Latin 61209
stcz,,莎薹草组,Carex Sect. Cyperoideae,,Latin 61209
sgtcz,,瘦果薹草组,Carex Sect. Debiles,,Latin 61209
mstcz,,美穗薹草组,Carex Sect. Decorae,,Latin 61209
zztcz,,指状薹草组,Carex Sect. Digitatae,,Latin 61209
yztcz,,异株薹草组,Carex Sect. Dioicae,,Latin 61209
eztcz,,二籽薹草组,Carex Sect. Dispermae,,Latin 61209
lbtcz,,类稗薹草组,Carex Sect. Echinochloaemorphae,,Latin 61209
gytcz,,菰叶薹草组,Carex Sect. Euprepes,,Latin 61209
lwtcz,,烈味薹草组,Carex Sect. Foetidae,,Latin 61209
xstcz,,溪水薹草组,Carex Sect. Forficulae,,Latin 61209
dytcz,,冻原薹草组,Carex Sect. Frigidae,,Latin 61209
qltcz,,穹隆薹草组,Carex Sect. Gibbae,,Latin 61209
mztcz,,米柱薹草组,Carex Sect. Glaucaeformes,,Latin 61209
xbtcz,,细柄薹草组,Carex Sect. Graciles,,Latin 61209
dhtcz,,短喙薹草组,Carex Sect. Grallatoriae,,Latin 61209
httcz,,花莛薹草组,Carex Sect. Hemiscaposae,,Latin 61209
eztcz,,二柱薹草组,Carex Sect. Holarrhenae,,Latin 61209
mntcz,,膜囊薹草组,Carex Sect. Hymenochlaenae,,Latin 61209
bxtcz,,宝兴薹草组,Carex Sect. Hypolytroides,,Latin 61209
ydtcz,,印度薹草组,Carex Sect. Indicae,,Latin 61209
rbtcz,,日本薹草组,Carex Sect. Japonicae,,Latin 61209
pntcz,,匏囊薹草组,Carex Sect. Lageniformes,,Latin 61209
hntcz,,黄囊薹草组,Carex Sect. Lamprochlaenae,,Latin 61209
shtcz,,疏花薹草组,Carex Sect. Laxiflorae,,Latin 61209
sstcz,,湿生薹草组,Carex Sect. Limosae,,Latin 61209
scz,,筛草组,Carex Sect. Macrocephalae,,Latin 61209
hmtcz,,灰帽薹草组,Carex Sect. Mitratae,,Latin 61209
rgtcz,,柔果薹草组,Carex Sect. Molliculae,,Latin 61209
